  0.6500151E+01  0.5327921E+00
  0.6519842E+01  0.4964414E+00
  0.6540051E+01  0.4627819E+00
  0.6559742E+01  0.4330974E+00
  0.6579952E+01  0.4023009E+00
  0.6600161E+01  0.3682089E+00
  0.6619852E+01  0.3317471E+00
  0.6640062E+01  0.2928824E+00
  0.6659753E+01  0.2549754E+00
  0.6679962E+01  0.2156839E+00
  0.6700171E+01  0.1747115E+00
  0.6719862E+01  0.1328914E+00
  0.6740072E+01  0.8988897E-01
  0.6759763E+01  0.5117521E-01
  0.6779972E+01  0.1766459E-01
  0.6800182E+01 -0.8706579E-02
  0.6819873E+01 -0.2891551E-01
  0.6840082E+01 -0.4633804E-01
  0.6859773E+01 -0.6166881E-01
  0.6879983E+01 -0.7627398E-01
  0.6900192E+01 -0.9013052E-01
  0.6919883E+01 -0.1040593E+00
  0.6940092E+01 -0.1201815E+00
  0.6959784E+01 -0.1372957E+00
  0.6979993E+01 -0.1529452E+00
  0.7000202E+01 -0.1617642E+00
  0.7019893E+01 -0.1608648E+00
  0.7040103E+01 -0.1511078E+00
  0.7059794E+01 -0.1366488E+00
  0.7080003E+01 -0.1205316E+00
  0.7100212E+01 -0.1049884E+00
  0.7119904E+01 -0.9061629E-01
  0.7140113E+01 -0.7701746E-01
  0.7159804E+01 -0.6653036E-01
  0.7180013E+01 -0.6114937E-01
  0.7200223E+01 -0.6297259E-01
  0.7219914E+01 -0.7133621E-01
  0.7240123E+01 -0.8446495E-01
  0.7259814E+01 -0.9920626E-01
  0.7280024E+01 -0.1149770E+00
  0.7300233E+01 -0.1316948E+00
  0.7319924E+01 -0.1498993E+00
  0.7340134E+01 -0.1710472E+00
  0.7359825E+01 -0.1937821E+00
  0.7380034E+01 -0.2192945E+00
  0.7400243E+01 -0.2482475E+00
  0.7419935E+01 -0.2813651E+00
  0.7440144E+01 -0.3202440E+00
  0.7459835E+01 -0.3597552E+00
  0.7480044E+01 -0.3969010E+00
  0.7500254E+01 -0.4266298E+00
  0.7519945E+01 -0.4478292E+00
  0.7540154E+01 -0.4638239E+00
  0.7559845E+01 -0.4765050E+00
  0.7580055E+01 -0.4880241E+00
  0.7599746E+01 -0.4978201E+00
  0.7619955E+01 -0.5062635E+00
  0.7640164E+01 -0.5138736E+00
  0.7659856E+01 -0.5219078E+00
  0.7680065E+01 -0.5315281E+00
  0.7699756E+01 -0.5410664E+00
  0.7719965E+01 -0.5478902E+00
  0.7740175E+01 -0.5480251E+00
  0.7759866E+01 -0.5394351E+00
  0.7780075E+01 -0.5214163E+00
  0.7799766E+01 -0.4959449E+00
  0.7819976E+01 -0.4627749E+00
  0.7840185E+01 -0.4232173E+00
  0.7859876E+01 -0.3797944E+00
  0.7880085E+01 -0.3329638E+00
  0.7899777E+01 -0.2884056E+00
  0.7919986E+01 -0.2456659E+00
  0.7940195E+01 -0.2048288E+00
  0.7959886E+01 -0.1636648E+00
  0.7980096E+01 -0.1171438E+00
  0.7999787E+01 -0.6746917E-01
  0.8019996E+01 -0.1469132E-01
  0.8040206E+01  0.3607395E-01
  0.8059897E+01  0.8077354E-01
  0.8080106E+01  0.1204483E+00
  0.8099797E+01  0.1526406E+00
  0.8120007E+01  0.1784725E+00
  0.8140216E+01  0.1961063E+00
  0.8159907E+01  0.2050443E+00
  0.8180116E+01  0.2069626E+00
  0.8199808E+01  0.2046175E+00
  0.8220017E+01  0.2014752E+00
  0.8240226E+01  0.2001515E+00
  0.8259917E+01  0.2012058E+00
  0.8280127E+01  0.2040085E+00
  0.8299818E+01  0.2077397E+00
  0.8320027E+01  0.2123038E+00
  0.8340236E+01  0.2169133E+00
  0.8359928E+01  0.2195898E+00
  0.8380137E+01  0.2178897E+00
  0.8399828E+01  0.2104998E+00
  0.8420037E+01  0.1982015E+00
  0.8440247E+01  0.1846552E+00
  0.8459938E+01  0.1739394E+00
  0.8480147E+01  0.1674898E+00
  0.8499838E+01  0.1653019E+00
  0.8520048E+01  0.1656488E+00
  0.8540257E+01  0.1672985E+00
  0.8559948E+01  0.1699322E+00
  0.8580158E+01  0.1741523E+00
  0.8599849E+01  0.1800067E+00
  0.8620058E+01  0.1874619E+00
  0.8639749E+01  0.1956806E+00
  0.8659958E+01  0.2054469E+00
  0.8680168E+01  0.2181670E+00
  0.8699859E+01  0.2354155E+00
  0.8720068E+01  0.2592922E+00
  0.8739759E+01  0.2881854E+00
  0.8759969E+01  0.3221363E+00
  0.8780178E+01  0.3588961E+00
  0.8799869E+01  0.3961944E+00
  0.8820079E+01  0.4342820E+00
  0.8839770E+01  0.4683729E+00
  0.8859979E+01  0.4965388E+00
  0.8880188E+01  0.5149208E+00
  0.8899880E+01  0.5230627E+00
  0.8920089E+01  0.5236140E+00
  0.8939780E+01  0.5197215E+00
  0.8959989E+01  0.5136213E+00
  0.8980199E+01  0.5060454E+00
  0.8999890E+01  0.4965581E+00
  0.9020099E+01  0.4836933E+00
  0.9039790E+01  0.4676436E+00
  0.9060000E+01  0.4474669E+00
  0.9080209E+01  0.4232242E+00
  0.9099900E+01  0.3949044E+00
  0.9120109E+01  0.3602382E+00
  0.9139801E+01  0.3212254E+00
  0.9160010E+01  0.2775089E+00
  0.9180219E+01  0.2326096E+00
  0.9199910E+01  0.1897145E+00
  0.9220120E+01  0.1473717E+00
  0.9239811E+01  0.1076603E+00
  0.9260020E+01  0.6833139E-01
  0.9280230E+01  0.3050307E-01
  0.9299921E+01 -0.5255851E-02
  0.9320130E+01 -0.4228735E-01
  0.9339821E+01 -0.8085398E-01
  0.9360031E+01 -0.1245389E+00
  0.9380240E+01 -0.1717254E+00
  0.9399931E+01 -0.2180530E+00
  0.9420140E+01 -0.2616516E+00
  0.9439831E+01 -0.2967379E+00
  0.9460041E+01 -0.3233352E+00
  0.9480250E+01 -0.3404451E+00
  0.9499941E+01 -0.3490359E+00
  0.9520151E+01 -0.3508451E+00
  0.9539842E+01 -0.3470470E+00
  0.9560051E+01 -0.3391010E+00
  0.9579742E+01 -0.3294712E+00
  0.9599952E+01 -0.3196766E+00
  0.9620161E+01 -0.3109472E+00
  0.9639852E+01 -0.3029529E+00
  0.9660061E+01 -0.2938701E+00
  0.9679753E+01 -0.2831456E+00
  0.9699962E+01 -0.2702710E+00
  0.9720171E+01 -0.2564083E+00
  0.9739862E+01 -0.2428102E+00
  0.9760072E+01 -0.2292467E+00
  0.9779763E+01 -0.2169821E+00
  0.9799972E+01 -0.2068027E+00
  0.9820181E+01 -0.2013281E+00
  0.9839873E+01 -0.2024110E+00
  0.9860082E+01 -0.2103955E+00
  0.9879773E+01 -0.2230912E+00
  0.9899982E+01 -0.2380047E+00
  0.9920192E+01 -0.2518504E+00
  0.9939883E+01 -0.2628536E+00
  0.9960092E+01 -0.2717347E+00
  0.9979783E+01 -0.2790677E+00
  0.9999993E+01 -0.2863888E+00
  0.1002020E+02 -0.2944631E+00
  0.1003989E+02 -0.3040413E+00
  0.1006010E+02 -0.3168896E+00
  0.1007979E+02 -0.3333941E+00
  0.1010000E+02 -0.3544770E+00
  0.1012021E+02 -0.3782801E+00
  0.1013990E+02 -0.4016546E+00
  0.1016011E+02 -0.4233853E+00
  0.1017980E+02 -0.4408265E+00
  0.1020001E+02 -0.4540908E+00
  0.1022022E+02 -0.4619877E+00
  0.1023991E+02 -0.4636942E+00
  0.1026012E+02 -0.4587062E+00
  0.1027981E+02 -0.4476661E+00
  0.1030002E+02 -0.4315674E+00
  0.1032023E+02 -0.4126462E+00
  0.1033992E+02 -0.3926202E+00
  0.1036013E+02 -0.3699875E+00
  0.1037982E+02 -0.3442106E+00
  0.1040003E+02 -0.3119807E+00
  0.1042024E+02 -0.2728832E+00
  0.1043993E+02 -0.2285304E+00
  0.1046014E+02 -0.1779267E+00
  0.1047983E+02 -0.1252833E+00
  0.1050004E+02 -0.6955930E-01
  0.1052025E+02 -0.1409283E-01
  0.1053994E+02  0.3749274E-01
  0.1056015E+02  0.8576542E-01
  0.1057985E+02  0.1271092E+00
  0.1060005E+02  0.1640394E+00
  0.1061975E+02  0.1961762E+00
  0.1063995E+02  0.2270554E+00
  0.1066016E+02  0.2571018E+00
  0.1067986E+02  0.2861385E+00
  0.1070006E+02  0.3159366E+00
  0.1071976E+02  0.3451026E+00
  0.1073997E+02  0.3748911E+00
  0.1076017E+02  0.4032479E+00
  0.1077987E+02  0.4271910E+00
  0.1080008E+02  0.4452125E+00
  0.1081977E+02  0.4545017E+00
  0.1083998E+02  0.4553326E+00
  0.1086018E+02  0.4489062E+00
  0.1087988E+02  0.4380065E+00
  0.1090009E+02  0.4242234E+00
  0.1091978E+02  0.4095288E+00
  0.1093999E+02  0.3936942E+00
  0.1096020E+02  0.3772778E+00
  0.1097989E+02  0.3607194E+00
  0.1100010E+02  0.3428104E+00
  0.1101979E+02  0.3237500E+00
  0.1104000E+02  0.3017989E+00
  0.1106021E+02  0.2774867E+00
  0.1107990E+02  0.2528510E+00
  0.1110011E+02  0.2289841E+00
  0.1111980E+02  0.2095338E+00
  0.1114001E+02  0.1952667E+00
  0.1116022E+02  0.1876241E+00
  0.1117991E+02  0.1867588E+00
  0.1120012E+02  0.1925001E+00
  0.1121981E+02  0.2039797E+00
  0.1124002E+02  0.2203305E+00
  0.1126023E+02  0.2387879E+00
  0.1127992E+02  0.2559161E+00
  0.1130013E+02  0.2702487E+00
  0.1131982E+02  0.2802119E+00
  0.1134003E+02  0.2871059E+00
  0.1136024E+02  0.2923682E+00
  0.1137993E+02  0.2975203E+00
  0.1140014E+02  0.3037253E+00
  0.1141983E+02  0.3108000E+00
  0.1144004E+02  0.3188304E+00
  0.1146025E+02  0.3270805E+00
  0.1147994E+02  0.3343958E+00
  0.1150015E+02  0.3396917E+00
  0.1151984E+02  0.3411139E+00
  0.1154005E+02  0.3376388E+00
  0.1156026E+02  0.3291480E+00
  0.1157995E+02  0.3169664E+00
  0.1160016E+02  0.3016628E+00
  0.1161985E+02  0.2847809E+00
  0.1164006E+02  0.2656017E+00
  0.1165975E+02  0.2449610E+00
  0.1167996E+02  0.2216284E+00
  0.1170017E+02  0.1959339E+00
  0.1171986E+02  0.1680368E+00
  0.1174007E+02  0.1351737E+00
  0.1175976E+02  0.9740152E-01
  0.1177997E+02  0.5149738E-01
  0.1180018E+02 -0.1533216E-02
  0.1181987E+02 -0.5836730E-01
  0.1184008E+02 -0.1191007E+00
  0.1185977E+02 -0.1775832E+00
  0.1187998E+02 -0.2342275E+00
  0.1190019E+02 -0.2854659E+00
  0.1191988E+02 -0.3288805E+00
  0.1194009E+02 -0.3660324E+00
  0.1195978E+02 -0.3951182E+00
  0.1197999E+02 -0.4187225E+00
  0.1200020E+02 -0.4376898E+00
  0.1201989E+02 -0.4532018E+00
  0.1204010E+02 -0.4667773E+00
  0.1205979E+02 -0.4774724E+00
  0.1208000E+02 -0.4850769E+00
  0.1210021E+02 -0.4885605E+00
  0.1211990E+02 -0.4876573E+00
  0.1214011E+02 -0.4822115E+00
  0.1215980E+02 -0.4724313E+00
  0.1218001E+02 -0.4578531E+00
  0.1220022E+02 -0.4392632E+00
  0.1221991E+02 -0.4187002E+00
  0.1224012E+02 -0.3972386E+00
  0.1225981E+02 -0.3780317E+00
  0.1228002E+02 -0.3612517E+00
  0.1230023E+02 -0.3471896E+00
  0.1231992E+02 -0.3347153E+00
  0.1234013E+02 -0.3213231E+00
  0.1235982E+02 -0.3062025E+00
  0.1238003E+02 -0.2876471E+00
  0.1240024E+02 -0.2657858E+00
  0.1241993E+02 -0.2417868E+00
  0.1244014E+02 -0.2157551E+00
  0.1245983E+02 -0.1912016E+00
  0.1248004E+02 -0.1695534E+00
  0.1250025E+02 -0.1539052E+00
  0.1251994E+02 -0.1456531E+00
  0.1254015E+02 -0.1442422E+00
  0.1255984E+02 -0.1486574E+00
  0.1258005E+02 -0.1576321E+00
  0.1259974E+02 -0.1693204E+00
  0.1261995E+02 -0.1830366E+00
  0.1264016E+02 -0.1972091E+00
  0.1265985E+02 -0.2103064E+00
  0.1268006E+02 -0.2222519E+00
  0.1269975E+02 -0.2324183E+00
  0.1271996E+02 -0.2420458E+00
  0.1274017E+02 -0.2517497E+00
  0.1275986E+02 -0.2615595E+00
  0.1278007E+02 -0.2712025E+00
  0.1279976E+02 -0.2785132E+00
  0.1281997E+02 -0.2818073E+00
  0.1284018E+02 -0.2790415E+00
  0.1285987E+02 -0.2694030E+00
  0.1288008E+02 -0.2519397E+00
  0.1289977E+02 -0.2278207E+00
  0.1291998E+02 -0.1968940E+00
  0.1294019E+02 -0.1616903E+00
  0.1295988E+02 -0.1256274E+00
  0.1298009E+02 -0.8897069E-01
  0.1299978E+02 -0.5477458E-01
  0.1301999E+02 -0.2124805E-01
  0.1304020E+02  0.1159912E-01
  0.1305989E+02  0.4412125E-01
  0.1308010E+02  0.7905836E-01
  0.1309979E+02  0.1153159E+00
  0.1312000E+02  0.1552945E+00
  0.1314021E+02  0.1983285E+00
  0.1315990E+02  0.2429636E+00
  0.1318011E+02  0.2904989E+00
  0.1319980E+02  0.3366718E+00
  0.1322001E+02  0.3816145E+00
  0.1324022E+02  0.4220551E+00
  0.1325991E+02  0.4560061E+00
  0.1328012E+02  0.4850420E+00
  0.1329981E+02  0.5080631E+00
  0.1332002E+02  0.5269028E+00
  0.1334023E+02  0.5415189E+00
  0.1335992E+02  0.5522183E+00
  0.1338013E+02  0.5598785E+00
  0.1339982E+02  0.5639530E+00
  0.1342003E+02  0.5638405E+00
  0.1344024E+02  0.5580529E+00
  0.1345993E+02  0.5457488E+00
  0.1348014E+02  0.5257815E+00
  0.1349983E+02  0.4997476E+00
  0.1352004E+02  0.4678202E+00
  0.1354025E+02  0.4326606E+00
  0.1355994E+02  0.3972702E+00
  0.1358015E+02  0.3616176E+00
  0.1359985E+02  0.3290976E+00
  0.1362005E+02  0.2993454E+00
  0.1363975E+02  0.2746626E+00
  0.1365995E+02  0.2536661E+00
  0.1368016E+02  0.2359718E+00
  0.1369986E+02  0.2202484E+00
  0.1372006E+02  0.2040277E+00
  0.1373976E+02  0.1872268E+00
  0.1375997E+02  0.1689484E+00
  0.1378017E+02  0.1503854E+00
  0.1379987E+02  0.1331729E+00
  0.1382007E+02  0.1177383E+00
  0.1383977E+02  0.1061257E+00
  0.1385998E+02  0.9873524E-01
  0.1388018E+02  0.9630212E-01
  0.1389988E+02  0.9815084E-01
  0.1392009E+02  0.1029302E+00
  0.1393978E+02  0.1086090E+00
  0.1395999E+02  0.1139243E+00
  0.1398020E+02  0.1179441E+00
  0.1399989E+02  0.1206927E+00
  0.1402010E+02  0.1229048E+00
  0.1403979E+02  0.1251043E+00
  0.1406000E+02  0.1278688E+00
  0.1408021E+02  0.1313476E+00
  0.1409990E+02  0.1353275E+00
  0.1412011E+02  0.1394610E+00
  0.1413980E+02  0.1423521E+00
  0.1416001E+02  0.1422385E+00
  0.1418022E+02  0.1367304E+00
  0.1419991E+02  0.1242987E+00
  0.1422012E+02  0.1032877E+00
  0.1423981E+02  0.7493075E-01
  0.1426002E+02  0.3890169E-01
  0.1428023E+02 -0.2302669E-02
  0.1429992E+02 -0.4535726E-01
  0.1432013E+02 -0.9036229E-01
  0.1433982E+02 -0.1331656E+00
  0.1436003E+02 -0.1747379E+00
  0.1438024E+02 -0.2135769E+00
